citation,document_number,end_page,html_url,pdf_url,type,subtype,publication_date,signing_date,start_page,title,disposition_notes,executive_order_number,not_received_for_publication
63 FR 49643, 98-25023,49651,https://www.federalregister.gov/documents/1998/09/16/98-25023/greening-the-government-through-waste-prevention-recycling-and-federal-acquisition,https://www.govinfo.gov/content/pkg/FR-1998-09-16/pdf/98-25023.pdf,Presidential Document,Executive Order,09/16/1998,1998-09-14,49643,"Greening the Government Through Waste Prevention, Recycling, and Federal Acquisition","Revokes: EO 12873, October 20, 1993 
Revoked by: EO 13423, January 24, 2007 
See: EO 12843, April 21, 1993; EO 12845, April 21, 1993; EO 12856, August 3, 1993; EO 12902, March 8, 1994; EO 12969, August 8, 1995; EO 13031, December 13, 1996; EO 13148, April 21, 2000; EO 13149, April 21, 2000; Proc. 7250, November 15, 1999",13101,""
63 FR 45167, 98-22940,45167,https://www.federalregister.gov/documents/1998/08/25/98-22940/prohibiting-transactions-with-terrorists-who-threaten-to-disrupt-the-middle-east-peace-process,https://www.govinfo.gov/content/pkg/FR-1998-08-25/pdf/98-22940.pdf,Presidential Document,Executive Order,08/25/1998,1998-08-20,45167,Prohibiting Transactions With Terrorists Who Threaten To Disrupt the Middle East Peace Process,"Amends: EO 12947, January 23, 1995 
See: EO 13371, February 16, 2005; Notice of January 19, 2000; Notice of January 19, 2001; Notice of January 18, 2002; Notice of January 20, 2003; Notice of January 16, 2004; Notice of January 17, 2005; Notice of January 18, 2006; Notice of January 18, 2007; Notice of January 18, 2008; Notice of January 15, 2009; Notice of January 20, 2010",13099,""
63 FR 56535, 98-28471,56535,https://www.federalregister.gov/documents/1998/10/22/98-28471/amendment-to-executive-order-13021-tribal-colleges-and-universities,https://www.govinfo.gov/content/pkg/FR-1998-10-22/pdf/98-28471.pdf,Presidential Document,Executive Order,10/22/1998,1998-10-19,56535,"Amendment to Executive Order 13021, Tribal Colleges and Universities","Amends: EO 13021, October 19, 1996",13104,""
64 FR 16591, 99-8509,16591,https://www.federalregister.gov/documents/1999/04/05/99-8509/further-amendment-to-executive-order-12981-as-amended,https://www.govinfo.gov/content/pkg/FR-1999-04-05/pdf/99-8509.pdf,Presidential Document,Executive Order,04/05/1999,1999-03-31,16591,"Further Amendment to Executive Order 12981, as Amended","Amends: EO 12981, December 5, 1995 
Note: This Executive order amends the administration of export controls",13117,""
64 FR 16595, 99-8547,16599,https://www.federalregister.gov/documents/1999/04/05/99-8547/implementation-of-the-foreign-affairs-reform-and-restructuring-act-of-1998,https://www.govinfo.gov/content/pkg/FR-1999-04-05/pdf/99-8547.pdf,Presidential Document,Executive Order,04/05/1999,1999-03-31,16595,Implementation of the Foreign Affairs Reform and Restructuring Act of 1998,"Amends: EO 11223 of May 12, 1965; EO 11269 of February 14, 1966; EO 11958 of January 18, 1977; EO 12163 of September 29, 1979; EO 12188 of January 2, 1980; EO 12260 of December 31, 1980; EO 12293 of February 23, 1981; EO 12301 of March 26, 1981; EO 12703 of February 20, 1990; EO 12884 of December 1, 1993; Memorandum of March 23, 1999;;
 ;  Revokes: EO 12599 of June 23, 1987",13118,""
63 FR 68151, 98-32953,68160,https://www.federalregister.gov/documents/1998/12/09/98-32953/adjustments-of-certain-rates-of-pay-and-delegation-of-a-federal-pay-administration-authority,https://www.govinfo.gov/content/pkg/FR-1998-12-09/pdf/98-32953.pdf,Presidential Document,Executive Order,12/09/1998,1998-12-07,68151,Adjustments of Certain Rates of Pay and Delegation of a Federal Pay Administration Authority,"Amends: EO 12748, February 1, 1991 
Supersedes: EO 13071, December 29, 1997 
Superseded by: EO 13144, December 21, 1999 (in part)",13106,""
63 FR 68991, 98-33348,68993,https://www.federalregister.gov/documents/1998/12/15/98-33348/implementation-of-human-rights-treaties,https://www.govinfo.gov/content/pkg/FR-1998-12-15/pdf/98-33348.pdf,Presidential Document,Executive Order,12/15/1998,1998-12-10,68991,Implementation of Human Rights Treaties,"",13107,""
63 FR 69175, 98-33382,69175,https://www.federalregister.gov/documents/1998/12/15/98-33382/further-amendment-to-executive-order-13037-commission-to-study-capital-budgeting,https://www.govinfo.gov/content/pkg/FR-1998-12-15/pdf/98-33382.pdf,Presidential Document,Executive Order,12/15/1998,1998-12-11,69175,"Further Amendment to Executive Order 13037, Commission To Study Capital Budgeting","Amends: EO 13037, March 3, 1997 
Note: EO 13108 is nullified by virtue of the Commission being abolished by EO 13138, September 30, 1999.",13108,""
64 FR 2793, 99-1185,2797,https://www.federalregister.gov/documents/1999/01/15/99-1185/using-technology-to-improve-training-opportunities-for-federal-government-employees,https://www.govinfo.gov/content/pkg/FR-1999-01-15/pdf/99-1185.pdf,Presidential Document,Executive Order,01/15/1999,1999-01-12,2793,Using Technology To Improve Training Opportunities for Federal Government Employees,"Amended by: EO 13188, January 12, 2001; EEO 13218, June 20, 2001 
Revoked (in part) by: EO 13316, September 17, 2003",13111,""
64 FR 6183, 99-3184,6186,https://www.federalregister.gov/documents/1999/02/08/99-3184/invasive-species,https://www.govinfo.gov/content/pkg/FR-1999-02-08/pdf/99-3184.pdf,Presidential Document,Executive Order,02/08/1999,1999-02-03,6183,Invasive Species,"Amended by: EO 13286, February 28, 2003;  EO 13751, December 5, 2016
Continued by: EO 13708, September 30, 2015; EO 13811, September 29, 2017
Revokes: EO 11987, May 24, 1977",13112,""
64 FR 2419, 99-980,2419,https://www.federalregister.gov/documents/1999/01/14/99-980/nazi-war-criminal-records-interagency-working-group,https://www.govinfo.gov/content/pkg/FR-1999-01-14/pdf/99-980.pdf,Presidential Document,Executive Order,01/14/1999,1999-01-11,2419,Nazi War Criminal Records Interagency Working Group,"",13110,""
65 FR 67249, 00-29003,67252,https://www.federalregister.gov/documents/2000/11/09/00-29003/consultation-and-coordination-with-indian-tribal-governments,https://www.govinfo.gov/content/pkg/FR-2000-11-09/pdf/00-29003.pdf,Presidential Document,Executive Order,11/09/2000,2000-11-06,67249,Consultation and Coordination With Indian Tribal Governments,"Revokes: EO 13084, May 14, 1998
See:  EO 12866, September 30, 1993; EO 12988, February 5, 1996; EO 13132, August 4, 1999; EO 13336, April 30, 2004; Memorandum of April 29, 1994; EO 14096, April 21, 2023",13175,""
63 FR 6041, 98-3135,6043,https://www.federalregister.gov/documents/1998/02/05/98-3135/white-house-millennium-council,https://www.govinfo.gov/content/pkg/FR-1998-02-05/pdf/98-3135.pdf,Presidential Document,Executive Order,02/05/1998,1998-02-02,6041,White House Millennium Council,"",13072,""
62 FR 19665, 97-10605,19665,https://www.federalregister.gov/documents/1997/04/22/97-10605/amending-executive-order-12752-implementation-of-the-agricultural-trade-development-and-assistance,https://www.govinfo.gov/content/pkg/FR-1997-04-22/pdf/97-10605.pdf,Presidential Document,Executive Order,04/22/1997,1997-04-18,19665,"Amending Executive Order 12752, Implementation of the Agricultural Trade Development and Assistance Act of 1954, as Amended, and the Food for Progress Act of 1985, as Amended","Amends: EO 12752, February 25, 1991",13044,""
62 FR 19885, 97-10695,19888,https://www.federalregister.gov/documents/1997/04/23/97-10695/protection-of-children-from-environmental-health-risks-and-safety-risks,https://www.govinfo.gov/content/pkg/FR-1997-04-23/pdf/97-10695.pdf,Presidential Document,Executive Order,04/23/1997,1997-04-21,19885,Protection of Children From Environmental Health Risks and Safety Risks,"Amended by: EO 13229, October 9, 2001; EO 13296, April 18, 2003",13045,""
62 FR 32987, 97-16080,32988,https://www.federalregister.gov/documents/1997/06/17/97-16080/presidents-advisory-board-on-race,https://www.govinfo.gov/content/pkg/FR-1997-06-17/pdf/97-16080.pdf,Presidential Document,Executive Order,06/17/1997,1997-06-13,32987,President's Advisory Board on Race,"",13050,""
62 FR 35659, 97-17512,35659,https://www.federalregister.gov/documents/1997/07/02/97-17512/hong-kong-economic-and-trade-offices,https://www.govinfo.gov/content/pkg/FR-1997-07-02/pdf/97-17512.pdf,Presidential Document,Executive Order,07/02/1997,1997-06-30,35659,Hong Kong Economic and Trade Offices,"",13052,""
62 FR 63247, 97-31456,63247,https://www.federalregister.gov/documents/1997/11/28/97-31456/closing-of-government-departments-and-agencies-on-friday-december-26-1997,https://www.govinfo.gov/content/pkg/FR-1997-11-28/pdf/97-31456.pdf,Presidential Document,Executive Order,11/28/1997,1997-11-25,63247,"Closing of Government Departments and Agencies on Friday, December 26, 1997","",13068,""
62 FR 59273, 97-29126,59273,https://www.federalregister.gov/documents/1997/10/31/97-29126/amendment-to-executive-order-13037-commission-to-study-capital-budgeting,https://www.govinfo.gov/content/pkg/FR-1997-10-31/pdf/97-29126.pdf,Presidential Document,Executive Order,10/31/1997,1997-10-29,59273,"Amendment to Executive Order 13037, Commission To Study Capital Budgeting","Amends: EO 13037, March 3, 1997
Note: EO 13066 is nullified by virtue of the Commission being abolished by EO 13138, September 30, 1999.",13066,""
62 FR 53711, 97-27644,53711,https://www.federalregister.gov/documents/1997/10/16/97-27644/further-amendment-to-executive-order-13010-as-amended-critical-infrastructure-protection,https://www.govinfo.gov/content/pkg/FR-1997-10-16/pdf/97-27644.pdf,Presidential Document,Executive Order,10/16/1997,1997-10-11,53711,"Further Amendment to Executive Order 13010, as Amended, Critical Infrastructure Protection","Amends: EO 13010, July 15, 1996
Note: EO 13064 is nullified in part by virtue of the Committee being abolished by EO 13138, September 30, 1999.",13064,""
63 FR 7277, 98-3847,7277,https://www.federalregister.gov/documents/1998/02/12/98-3847/amendment-to-executive-order-12656,https://www.govinfo.gov/content/pkg/FR-1998-02-12/pdf/98-3847.pdf,Presidential Document,Executive Order,02/12/1998,1998-02-09,7277,Amendment to Executive Order 12656,"Amends: EO 12656, November 18, 1988 
Note: This Executive order is concerned with force deployment with respect to evacuation of U.S. citizens in threatened areas overseas.",13074,""
62 FR 27685, 97-13450,27685,https://www.federalregister.gov/documents/1997/05/20/97-13450/further-amendment-to-executive-order-12975-of-may-16-1997-extension-of-the-national-bioethics,https://www.govinfo.gov/content/pkg/FR-1997-05-20/pdf/97-13450.pdf,Presidential Document,Executive Order,05/20/1997,1997-05-16,27685,"Further Amendment to Executive Order 12975 of May 16, 1997, Extension of the National Bioethics Advisory Commission","Amends: EO 12975, October 3, 1995
See: EO 13316, September 17, 2003",13046,""
62 FR 32467, 97-15828,32469,https://www.federalregister.gov/documents/1997/06/13/97-15828/improving-administrative-management-in-the-executive-branch,https://www.govinfo.gov/content/pkg/FR-1997-06-13/pdf/97-15828.pdf,Presidential Document,Executive Order,06/13/1997,1997-06-10,32467,Improving Administrative Management in the Executive Branch,"Amended by: EO 13284, January 23, 2003
Revokes: EO 12552, February 25, 1986; EO 12637, April 27, 1988; EO 12816, October 14, 1992",13048,""
62 FR 32471, 97-15879,32471,https://www.federalregister.gov/documents/1997/06/16/97-15879/organization-for-the-prohibition-of-chemical-weapons,https://www.govinfo.gov/content/pkg/FR-1997-06-16/pdf/97-15879.pdf,Presidential Document,Executive Order,06/16/1997,1997-06-11,32471,Organization for the Prohibition of Chemical Weapons,"",13049,""
64 FR 31105, 99-14901,31107,https://www.federalregister.gov/documents/1999/06/10/99-14901/increasing-participation-of-asian-americans-and-pacific-islanders-in-federal-programs,https://www.govinfo.gov/content/pkg/FR-1999-06-10/pdf/99-14901.pdf,Presidential Document,Executive Order,06/10/1999,1999-06-07,31105,Increasing Participation of Asian Americans and Pacific Islanders in Federal Programs,"Amended by: EO 13216, June 6, 2001 
Superseded by: EO 13515, October 14, 2009; EO 14031, May 28, 2021",13125,""
64 FR 72237, 99-33511,72247,https://www.federalregister.gov/documents/1999/12/23/99-33511/adjustments-of-certain-rates-of-pay,https://www.govinfo.gov/content/pkg/FR-1999-12-23/pdf/99-33511.pdf,Presidential Document,Executive Order,12/23/1999,1999-12-21,72237,Adjustments of Certain Rates of Pay,"Supersedes: EO 13106, December 7, 1998 (in part)
Superseded by: EO 13182, December 23, 2000",13144,""
64 FR 68273, 99-31748,68273,https://www.federalregister.gov/documents/1999/12/06/99-31748/amending-executive-order-10173-as-amended-prescribing-regulations-relating-to-the-safeguarding-of,https://www.govinfo.gov/content/pkg/FR-1999-12-06/pdf/99-31748.pdf,Presidential Document,Executive Order,12/06/1999,1999-12-01,68273,"Amending Executive Order 10173, as Amended, Prescribing Regulations Relating to the Safeguarding of Vessels, Harbors, Ports, and Waterfront Facilities of the United States","Amends: EO 10173, October 18, 1950",13143,""
64 FR 48931, 99-23508,48931,https://www.federalregister.gov/documents/1999/09/08/99-23508/amendment-to-executive-order-13090-presidents-commission-on-the-celebration-of-women-in-american,https://www.govinfo.gov/content/pkg/FR-1999-09-08/pdf/99-23508.pdf,Presidential Document,Executive Order,09/08/1999,1999-09-03,48931,"Amendment to Executive Order 13090, President's Commission on the Celebration of Women in American History","Amends: EO 13090, June 29, 1998",13136,""
64 FR 63169, 99-30346,63170,https://www.federalregister.gov/documents/1999/11/18/99-30346/environmental-review-of-trade-agreements,https://www.govinfo.gov/content/pkg/FR-1999-11-18/pdf/99-30346.pdf,Presidential Document,Executive Order,11/18/1999,1999-11-16,63169,Environmental Review of Trade Agreements,"",13141,""
64 FR 34703, 99-16634,34704,https://www.federalregister.gov/documents/1999/06/28/99-16634/implementation-of-the-chemical-weapons-convention-and-the-chemical-weapons-convention-implementation,https://www.govinfo.gov/content/pkg/FR-1999-06-28/pdf/99-16634.pdf,Presidential Document,Executive Order,06/28/1999,1999-06-25,34703,Implementation of the Chemical Weapons Convention and the Chemical Weapons Convention Implementation Act,"Amends: EO 12938, November 14, 1994",13128,""
64 FR 30851, 99-14633,30860,https://www.federalregister.gov/documents/1999/06/08/99-14633/greening-the-government-through-efficient-energy-management,https://www.govinfo.gov/content/pkg/FR-1999-06-08/pdf/99-14633.pdf,Presidential Document,Executive Order,06/08/1999,1999-06-03,30851,Greening the Government Through Efficient Energy Management,"Revokes: EO 12759, April 17, 1991; EO 12845, April 21, 1993; EO 12902, March 9, 1994 
Revoked by: EO 13423, January 24, 2007
See: EO 13148, April 21, 2000",13123,""
64 FR 32383, 99-15491,32385,https://www.federalregister.gov/documents/1999/06/16/99-15491/prohibition-of-acquisition-of-products-produced-by-forced-or-indentured-child-labor,https://www.govinfo.gov/content/pkg/FR-1999-06-16/pdf/99-15491.pdf,Presidential Document,Executive Order,06/16/1999,1999-06-12,32383,Prohibition of Acquisition of Products Produced by Forced or Indentured Child Labor,"",13126,""
62 FR 17039, 97-9200,17039,https://www.federalregister.gov/documents/1997/04/08/97-9200/further-amendment-to-executive-order-13010-as-amended,https://www.govinfo.gov/content/pkg/FR-1997-04-08/pdf/97-9200.pdf,Presidential Document,Executive Order,04/08/1997,1997-04-03,17039,"Further Amendment to Executive Order 13010, as Amended","Amends: EO 13010, July 15, 1996
Note: EO 13041 is nullified in part by virtue of the Committee being abolished by EO 13138, September 30, 1999.",13041,""
61 FR 24665, 96-12535,24665,https://www.federalregister.gov/documents/1996/05/16/96-12535/termination-of-combat-zone-designation-in-vietnam-and-waters-adjacent-thereto,https://www.govinfo.gov/content/pkg/FR-1996-05-16/pdf/96-12535.pdf,Presidential Document,Executive Order,05/16/1996,1996-05-13,24665,Termination of Combat Zone Designation in Vietnam and Waters Adjacent Thereto,"",13002,""
61 FR 28721, 96-14372,28721,https://www.federalregister.gov/documents/1996/06/05/96-14372/amending-executive-order-no-12880,https://www.govinfo.gov/content/pkg/FR-1996-06-05/pdf/96-14372.pdf,Presidential Document,Executive Order,06/05/1996,1996-06-03,28721,Amending Executive Order No. 12880,"Amends: EO 12880, November 16, 1993",13008,""
61 FR 26071, 96-13305,26072,https://www.federalregister.gov/documents/1996/05/24/96-13305/locating-federal-facilities-on-historic-properties-in-our-nations-central-cities,https://www.govinfo.gov/content/pkg/FR-1996-05-24/pdf/96-13305.pdf,Presidential Document,Executive Order,05/24/1996,1996-05-21,26071,Locating Federal Facilities on Historic Properties in Our Nation's Central Cities,"See: EO 11593, May 13, 1971; EO 12072, August 16, 1978
Revoked by: EO 14274, April 15, 2025",13006,""
61 FR 21943, 96-11966,21945,https://www.federalregister.gov/documents/1996/05/10/96-11966/establishing-an-emergency-board-to-investigate-a-dispute-between-certain-railroads-represented-by,https://www.govinfo.gov/content/pkg/FR-1996-05-10/pdf/96-11966.pdf,Presidential Document,Executive Order,05/10/1996,1996-05-08,21943,Establishing an Emergency Board To Investigate a Dispute Between Certain Railroads Represented by the National Railway Labor Conference and Their Employees Represented by the Transportation Communications International Union,"",13001,""
61 FR 30799, 96-15656,30799,https://www.federalregister.gov/documents/1996/06/18/96-15656/amendment-to-executive-order-no-12963-entitled-presidential-advisory-council-on-hivaids,https://www.govinfo.gov/content/pkg/FR-1996-06-18/pdf/96-15656.pdf,Presidential Document,Executive Order,06/18/1996,1996-06-14,30799,Amendment to Executive Order No. 12963 Entitled Presidential Advisory Council on HIV/AIDS,"Amends: EO 12963, June 14, 1995",13009,""
61 FR 51763, 96-25577,51765,https://www.federalregister.gov/documents/1996/10/03/96-25577/supporting-families-collecting-delinquent-child-support-obligations,https://www.govinfo.gov/content/pkg/FR-1996-10-03/pdf/96-25577.pdf,Presidential Document,Executive Order,10/03/1996,1996-09-28,51763,Supporting Families: Collecting Delinquent Child Support Obligations,"",13019,""
61 FR 49045, 96-24048,49045,https://www.federalregister.gov/documents/1996/09/18/96-24048/amending-executive-order-no-12975,https://www.govinfo.gov/content/pkg/FR-1996-09-18/pdf/96-24048.pdf,Presidential Document,Executive Order,09/18/1996,1996-09-16,49045,Amending Executive Order No. 12975,"Amends: EO 12975, October 13, 1995;;
See: EO 13316, September 17, 2003",13018,""
61 FR 54079, 96-26837,54080,https://www.federalregister.gov/documents/1996/10/17/96-26837/amendment-to-executive-order-12981,https://www.govinfo.gov/content/pkg/FR-1996-10-17/pdf/96-26837.pdf,Presidential Document,Executive Order,10/17/1996,1996-10-12,54079,Amendment to Executive Order 12981,"Amends: EO 12981, December 5, 1995
See: EO 12924, August 19, 1995",13020,""
62 FR 7131, 97-3992,7132,https://www.federalregister.gov/documents/1997/02/14/97-3992/advisory-committee-on-high-performance-computing-and-communications-information-technology-and-the,https://www.govinfo.gov/content/pkg/FR-1997-02-14/pdf/97-3992.pdf,Presidential Document,Executive Order,02/14/1997,1997-02-11,7131,"Advisory Committee on High-Performance Computing and Communications, Information Technology, and the Next Generation Internet","Amended by: EO 13092, July 24, 1998; EO 13113, February 10, 1999; EO 13200, February 11, 2001; EO 13215, May 31, 2001; EO 13305, May 28, 2003
See: Public Law 105-305, October 28, 1998 (112 Stat. 2919)",13035,""
61 FR 68985, 96-33336,68985,https://www.federalregister.gov/documents/1996/12/30/96-33336/further-amendment-to-executive-order-no-12964,https://www.govinfo.gov/content/pkg/FR-1996-12-30/pdf/96-33336.pdf,Presidential Document,Executive Order,12/30/1996,1996-12-26,68985,Further Amendment to Executive Order No. 12964,"Amends: EO 12964, June 21, 1995
Revoked by: EO 13062, September 29, 1997",13032,""
61 FR 68987, 96-33384,68996,https://www.federalregister.gov/documents/1996/12/31/96-33384/executive-order-13033-of-december-27-1996,https://www.govinfo.gov/content/pkg/FR-1996-12-31/pdf/96-33384.pdf,Presidential Document,Executive Order,12/31/1996,1996-12-27,68987,"Executive Order 13033 of December 27, 1996","Amends: EO 12961, May 26, 1995
Note: EO 13034 is nullified by virtue of the Committee being abolished by EO 13138, September 30, 1999.",13033,""
61 FR 64592, 96-31165,64599,https://www.federalregister.gov/documents/1996/12/05/96-31165/implementing-for-the-united-states-the-provisions-of-an--nex-1-of-the-decision-concerning-legal,https://www.govinfo.gov/content/pkg/FR-1996-12-05/pdf/96-31165.pdf,Presidential Document,Executive Order,12/05/1996,1996-12-03,64592,"Implementing, for the United States, the Provisions of An- nex 1 of the Decision Concerning Legal Capacity and Privileges and Immunities, Issued by the Council of Ministers of the Conference on Security and Cooperation in Europe on December 1, 1993","",13029,""
61 FR 37657, 96-18555,37662,https://www.federalregister.gov/documents/1996/07/19/96-18555/federal-information-technology,https://www.govinfo.gov/content/pkg/FR-1996-07-19/pdf/96-18555.pdf,Presidential Document,Executive Order,07/19/1996,1996-07-16,37657,Federal Information Technology,"Amended by: EO 13284, January 23, 2003; EO 13286, February 28, 2003;;
 ;  See: EO 13103, September 30, 1998;;
 ;  Revoked by: EO 13403, May 12, 2006",13011,""
61 FR 38051, 96-18846,38051,https://www.federalregister.gov/documents/1996/07/23/96-18846/establishing-an-emergency-board-to-investigate-a-dispute-between-the-southeastern-pennsylvania,https://www.govinfo.gov/content/pkg/FR-1996-07-23/pdf/96-18846.pdf,Presidential Document,Executive Order,07/23/1996,1996-07-18,38051,Establishing an Emergency Board To Investigate a Dispute Between the Southeastern Pennsylvania Transportation Authority and Their Employees Represented by the Brotherhood of Locomotive Engineers,"",13012,""
62 FR 12065, 97-6571,12066,https://www.federalregister.gov/documents/1997/03/13/97-6571/advisory-committee-on-public-interest-obligations-of-digital-television-broadcasters,https://www.govinfo.gov/content/pkg/FR-1997-03-13/pdf/97-6571.pdf,Presidential Document,Executive Order,03/13/1997,1997-03-11,12065,Advisory Committee on Public Interest Obligations of Digital Television Broadcasters,"Amended by: EO 13062, September 29, 1997; EO 13065, October 22, 1997; EO 13081, April 30, 1998; EO 13102, September 25, 1998
Revoked by: EO 13138, September 30, 1999",13038,""
61 FR 58767, 96-29692,58768,https://www.federalregister.gov/documents/1996/11/19/96-29692/administration-of-export-controls-on-encryption-products,https://www.govinfo.gov/content/pkg/FR-1996-11-19/pdf/96-29692.pdf,Presidential Document,Executive Order,11/19/1996,1996-11-15,58767,Administration of Export Controls on Encryption Products,"Amends: EO 12981, December 5, 1995
See: EO 13206, April 4, 2001; EO 13222, August 17, 2001",13026,""
62 FR 5137, 97-2818,5138,https://www.federalregister.gov/documents/1997/02/03/97-2818/extension-of-presidential-advisory-committee-on-gulf-war-veterans-illnesses,https://www.govinfo.gov/content/pkg/FR-1997-02-03/pdf/97-2818.pdf,Presidential Document,Executive Order,02/03/1997,1997-01-30,5137,Extension of Presidential Advisory Committee on Gulf War Veterans' Illnesses,"",13034,""
65 FR 60581, 00-26397,60582,https://www.federalregister.gov/documents/2000/10/12/00-26397/assistance-to-small-business-exporters-and-dislocated,https://www.govinfo.gov/content/pkg/FR-2000-10-12/pdf/00-26397.pdf,Presidential Document,Executive Order,10/12/2000,2000-10-06,60581,Assistance to Small Business Exporters and Dislocated,"",13169,""
65 FR 60827, 00-26446,60830,https://www.federalregister.gov/documents/2000/10/12/00-26446/increasing-opportunities-and-access-for-disadvantaged-businesses,https://www.govinfo.gov/content/pkg/FR-2000-10-12/pdf/00-26446.pdf,Presidential Document,Executive Order,10/12/2000,2000-10-06,60827,Increasing Opportunities and Access for Disadvantaged Businesses,"See:  EO 11625, October 13, 1971",13170,""
65 FR 64577, 00-27892,64577,https://www.federalregister.gov/documents/2000/10/27/00-27892/amendment-to-executive-order-13078-to-expand-the-role-of-the-national-task-force-on-employment-of,https://www.govinfo.gov/content/pkg/FR-2000-10-27/pdf/00-27892.pdf,Presidential Document,Executive Order,10/27/2000,2000-10-25,64577,"Amendment to Executive Order 13078, To Expand the Role of the National Task Force on Employment of Adults With Disabilities To Include a Focus on Youth","Amends:  EO 13078, March 13, 1998",13172,""
65 FR 64579, 00-27893,64580,https://www.federalregister.gov/documents/2000/10/27/00-27893/interagency-task-force-on-the-economic-development-of-the-central-san-joaquin-valley,https://www.govinfo.gov/content/pkg/FR-2000-10-27/pdf/00-27893.pdf,Presidential Document,Executive Order,10/27/2000,2000-10-25,64579,Interagency Task Force on the Economic Development of the Central San Joaquin Valley,"Amended by: EO 13359, October 20, 2004",13173,""
65 FR 71233, 00-30690,71234,https://www.federalregister.gov/documents/2000/11/30/00-30690/facilitation-of-a-presidential-transition,https://www.govinfo.gov/content/pkg/FR-2000-11-30/pdf/00-30690.pdf,Presidential Document,Executive Order,11/30/2000,2000-11-27,71233,Facilitation of a Presidential Transition,"Superseded by: EO 13476, October 9, 2008",13176,""
65 FR 46563, 00-19322,46564,https://www.federalregister.gov/documents/2000/07/28/00-19322/increasing-the-opportunity-for-individuals-with-disabilities-to-be-employed-in-the-federal,https://www.govinfo.gov/content/pkg/FR-2000-07-28/pdf/00-19322.pdf,Presidential Document,Executive Order,07/28/2000,2000-07-26,46563,Increasing the Opportunity for Individuals With Disabilities To Be Employed in the Federal Government,"See: EO 13548, July 26, 2010; EO 13583, August 18, 2011",13163,""
63 FR 36151, 98-17828,36152,https://www.federalregister.gov/documents/1998/07/02/98-17828/presidents-commission-on-the-celebration-of-women-in-american-history,https://www.govinfo.gov/content/pkg/FR-1998-07-02/pdf/98-17828.pdf,Presidential Document,Executive Order,07/02/1998,1998-06-29,36151,President's Commission on the Celebration of Women in American History,"Amended by: EO 13136, September 3, 1999
Revoked by: EO 13225, September 28, 2001",13090,""
63 FR 36153, 98-17829,36154,https://www.federalregister.gov/documents/1998/07/02/98-17829/administration-of-arms-export-controls-and-foreign-assistance,https://www.govinfo.gov/content/pkg/FR-1998-07-02/pdf/98-17829.pdf,Presidential Document,Executive Order,07/02/1998,1998-06-29,36153,Administration of Arms Export Controls and Foreign Assistance,"Amends: EO 11958, January 18, 1977; EO 12163, September 29, 1979",13091,""
63 FR 53273, 98-26799,53274,https://www.federalregister.gov/documents/1998/10/05/98-26799/computer-software-piracy,https://www.govinfo.gov/content/pkg/FR-1998-10-05/pdf/98-26799.pdf,Presidential Document,Executive Order,10/05/1998,1998-09-30,53273,Computer Software Piracy,"See: EO 13011, July 16, 1996",13103,""
63 FR 32109, 98-15888,32111,https://www.federalregister.gov/documents/1998/06/12/98-15888/blocking-property-of-the-governments-of-the-federal-republic-of-yugoslavia-serbia-and-montenegro-the,https://www.govinfo.gov/content/pkg/FR-1998-06-12/pdf/98-15888.pdf,Presidential Document,Executive Order,06/12/1998,1998-06-09,32109,"Blocking Property of the Governments of the Federal Republic of Yugoslavia (Serbia and Montenegro), the Republic of Serbia, and the Republic of Montenegro, and Prohibiting New Investment in the Republic of Serbia in Response to the Situation in Kosovo","Amended by: EO 13121, April 30, 1999; EO 13192, January 17, 2001
See: Notice of May 25, 2000; Notice of May 24, 2001
Revoked by: EO 13304, May 28, 2003",13088,""
63 FR 30097, 98-14689,30097,https://www.federalregister.gov/documents/1998/06/02/98-14689/further-amendment-to-executive-order-11478-equal-employment-opportunity-in-the-federal-government,https://www.govinfo.gov/content/pkg/FR-1998-06-02/pdf/98-14689.pdf,Presidential Document,Executive Order,06/02/1998,1998-05-28,30097,"Further Amendment to Executive Order 11478, Equal Employment Opportunity in the Federal Government","Amends: EO 11478, August 8, 1969
See: Proc. 7316, June 2, 2000 (65 FR 36051)
Note: This Executive order expands equal employment policy in the Federal Government by prohibiting discrimination based on sexual orientation.",13087,""
63 FR 32701, 98-16161,32703,https://www.federalregister.gov/documents/1998/06/16/98-16161/coral-reef-protection,https://www.govinfo.gov/content/pkg/FR-1998-06-16/pdf/98-16161.pdf,Presidential Document,Executive Order,06/16/1998,1998-06-11,32701,Coral Reef Protection,"See: EO 13178, December 4, 2000",13089,""
63 FR 17309, 98-9599,17309,https://www.federalregister.gov/documents/1998/04/09/98-9599/waiver-under-the-trade-act-of-1974-with-respect-to-vietnam,https://www.govinfo.gov/content/pkg/FR-1998-04-09/pdf/98-9599.pdf,Presidential Document,Executive Order,04/09/1998,1998-04-07,17309,Waiver Under The Trade Act Of 1974 With Respect to Vietnam,"",13079,""
63 FR 13111, 98-7139,13113,https://www.federalregister.gov/documents/1998/03/18/98-7139/increasing-employment-of-adults-with-disabilities,https://www.govinfo.gov/content/pkg/FR-1998-03-18/pdf/98-7139.pdf,Presidential Document,Executive Order,03/18/1998,1998-03-13,13111,Increasing Employment of Adults With Disabilities,"Amended by: EO 13172, October 25, 2000; EO 13187, January 10, 2001; EO 13583, August 18, 2011",13078,""
